SaleID,Date,VehicleID,DealershipID,CustomerID,Salesperson,SalePrice,Discount,FinanceType,WarrantySold,TradeInFlag,LeadSource
501998,2024-02-27,205194,1031,304754,L. Taylor,40996.84,243.23,Lease,True,False,Campaign
501999,2024-04-20,200220,1034,304694,S. Kumar,60820.16,22.23,Bank Loan,True,False,Website
502000,2025-06-22,205118,1042,306024,A. Brown,45051.32,1894.68,Bank Loan,True,False,Marketplace
502001,2024-05-08,201289,1007,306217,A. Brown,39162.7,3073.9,Bank Loan,False,False,Website
502002,2025-01-16,201116,1027,303432,C. White,48549.19,3280.12,Bank Loan,True,True,Website
502003,2025-12-20,200583,1037,305766,N. Lee,45441.4,4928.6,Manufacturer Finance,True,False,Referral
502004,2024-09-02,203706,1027,305401,D. Patel,58191.89,5063.89,Bank Loan,False,False,Campaign
502005,2025-05-11,201565,1010,300527,A. Brown,64365.99,5634.45,Manufacturer Finance,True,False,Call Centre
502006,2024-10-20,200044,1039,304100,C. White,51300.75,5867.63,Lease,True,False,Campaign
502007,2024-04-05,203276,1033,301204,P. Clark,56646.52,841.74,Manufacturer Finance,True,False,Marketplace
502008,2025-11-12,201235,1005,302492,M. Wilson,23796.2,15.07,Bank Loan,True,False,Campaign
502009,2024-08-22,202198,1027,300327,L. Taylor,55500.04,4434.23,Bank Loan,True,True,Call Centre
502010,2025-02-10,202802,1002,300254,M. Wilson,50675.25,760.21,Manufacturer Finance,False,False,Campaign
502011,2024-01-09,201745,1042,306529,J. Smith,27352.85,2180.08,Manufacturer Finance,True,False,Walk-in
502012,2025-12-11,203095,1036,305104,L. Taylor,53554.52,5739.22,Bank Loan,True,False,Call Centre
502013,2025-02-20,202095,1043,305505,M. Wilson,41115.88,2859.9,Manufacturer Finance,False,True,Campaign
502014,2024-11-25,203102,1024,303224,D. Patel,28221.6,2295.09,Manufacturer Finance,False,False,Call Centre
502015,2024-10-29,205722,1007,303711,S. Kumar,16390.94,2176.23,Bank Loan,False,False,Call Centre
502016,2025-09-09,206288,1043,303465,P. Clark,21065.15,2700.05,Bank Loan,True,False,Referral
502017,2025-05-20,201453,1001,300824,N. Lee,50234.12,1721.75,Lease,True,False,Marketplace
502018,2024-02-06,202510,1033,305834,H. Martin,37022.74,1081.46,Lease,True,False,Website
502019,2024-05-20,201893,1035,303585,L. Taylor,56783.1,2790.13,Cash,False,True,Website
502020,2024-07-01,202413,1044,302452,C. White,60927.03,5638.48,Bank Loan,False,True,Website
502021,2024-11-12,205678,1021,300884,A. Brown,41864.65,4010.72,Cash,True,False,Walk-in
502022,2025-01-29,201225,1017,300603,C. White,57280.21,3896.56,Bank Loan,True,False,Website
502023,2024-11-26,204259,1011,306437,K. Johnson,51661.3,5227.44,Bank Loan,True,False,Call Centre
502024,2025-06-06,205366,1023,302245,R. Singh,58306.38,6150.61,Lease,True,False,Walk-in
502025,2026-03-13,202347,1028,303933,R. Singh,36174.84,1355.33,Manufacturer Finance,False,False,Call Centre
502026,2025-06-14,201072,1043,304377,N. Lee,46874.56,3929.87,Lease,False,False,Referral
502027,2024-08-21,200719,1044,302008,M. Wilson,44442.02,234.42,Manufacturer Finance,True,True,Marketplace
502028,2025-12-03,206164,1025,300123,D. Patel,27681.24,519.15,Manufacturer Finance,True,True,Website
502029,2025-11-23,204709,1021,306052,C. White,55725.93,2261.13,Manufacturer Finance,False,False,Walk-in
502030,2025-12-21,201506,1027,303013,D. Patel,58568.12,2229.29,Bank Loan,True,False,Campaign
502031,2025-06-15,202698,1022,301152,R. Singh,46706.48,1118.38,Cash,True,False,Campaign
502032,2025-06-30,200671,1015,305719,A. Brown,39981.4,3586.02,Lease,True,False,Campaign
502033,2025-05-22,200348,1013,304238,L. Taylor,26904.89,262.8,Cash,True,False,Walk-in
502034,2024-06-28,205067,1025,305412,A. Brown,44111.18,4480.75,Bank Loan,False,False,Website
502035,2024-08-19,203101,1044,301789,C. White,27909.54,3329.97,Lease,True,True,Campaign
502036,2024-04-08,205188,1019,304625,R. Singh,44743.94,4549.98,Manufacturer Finance,True,True,Campaign
502037,2024-02-09,206245,1017,305772,H. Martin,45547.13,1937.66,Bank Loan,True,True,Website
502038,2024-01-15,200898,1016,301914,D. Patel,42611.38,2884.96,Manufacturer Finance,False,True,Walk-in
502039,2024-02-28,201259,1022,306139,N. Lee,40022.13,3169.34,Manufacturer Finance,True,True,Website
502040,2025-05-11,202305,1036,305176,N. Lee,45318.6,99.83,Manufacturer Finance,True,False,Walk-in
502041,2024-07-14,201883,1036,301669,D. Patel,51974.29,4613.64,Manufacturer Finance,True,False,Call Centre
502042,2025-04-02,200096,1046,304305,M. Wilson,43299.16,2965.57,Bank Loan,False,True,Website
502043,2025-09-15,202601,1042,302663,D. Patel,49107.32,3989.01,Bank Loan,False,False,Walk-in
502044,2025-09-22,204440,1021,302915,P. Clark,31633.6,4083.53,Manufacturer Finance,True,False,Call Centre
502045,2025-04-13,203660,1031,302346,M. Wilson,58250.84,2077.83,Lease,True,False,Website
502046,2025-11-02,200843,1031,305170,C. White,56250.35,7198.48,Lease,True,True,Referral
502047,2024-06-02,202535,1011,301650,K. Johnson,55927.33,1655.86,Bank Loan,True,False,Walk-in
502048,2025-11-09,201596,1008,301491,N. Lee,35845.7,4331.75,Lease,False,False,Website
502049,2025-11-10,205248,1045,306236,R. Singh,62779.26,5974.32,Manufacturer Finance,True,False,Campaign
502050,2024-01-29,203686,1017,301187,D. Patel,63624.1,304.23,Bank Loan,True,False,Campaign
502051,2025-06-25,202500,1035,301611,N. Lee,19093.28,383.33,Cash,False,True,Walk-in
502052,2024-09-29,206143,1001,306632,P. Clark,69593.44,2852.1,Manufacturer Finance,False,False,Walk-in
502053,2025-10-03,203821,1006,304098,R. Singh,50250.05,5904.37,Cash,False,True,Walk-in
502054,2025-01-15,204714,1026,303992,H. Martin,28957.08,258.13,Lease,True,False,Walk-in
502055,2025-01-04,204944,1005,306783,D. Patel,50343.31,2601.36,Lease,False,True,Walk-in
502056,2024-07-30,201875,1021,302975,M. Wilson,32382.2,138.8,Bank Loan,False,False,Walk-in
502057,2024-05-12,201770,1027,300051,M. Wilson,36755.46,220.08,Bank Loan,True,True,Marketplace
502058,2024-07-21,204708,1043,302569,J. Smith,43975.44,121.65,Cash,True,True,Website
502059,2024-11-27,202511,1008,303011,A. Brown,47057.58,4091.09,Manufacturer Finance,False,True,Call Centre
502060,2024-05-30,201984,1029,305061,D. Patel,32327.76,1106.74,Manufacturer Finance,False,False,Walk-in
502061,2025-08-04,205205,1015,303576,K. Johnson,25189.79,287.03,Cash,False,False,Walk-in
502062,2024-03-05,205332,1020,300847,K. Johnson,29727.77,3404.48,Manufacturer Finance,False,False,Website
502063,2025-11-23,202677,1001,306914,R. Singh,21848.89,2637.02,Lease,True,False,Walk-in
502064,2025-01-05,200732,1019,300875,S. Kumar,26272.34,838.22,Manufacturer Finance,True,False,Call Centre
502065,2024-01-28,204710,1005,305755,C. White,32509.68,2379.18,Lease,True,False,Walk-in
502066,2025-06-12,205742,1005,302828,C. White,47334.83,4729.32,Manufacturer Finance,True,False,Marketplace
502067,2024-07-01,202477,1008,300105,R. Singh,46242.22,896.18,Manufacturer Finance,False,False,Walk-in
502068,2025-08-21,201256,1008,306692,N. Lee,50814.81,2985.16,Bank Loan,False,True,Website
502069,2026-03-13,202955,1032,304444,K. Johnson,56582.97,3091.52,Lease,True,True,Walk-in
502070,2025-06-22,203576,1045,306288,J. Smith,27760.43,778.31,Bank Loan,True,False,Call Centre
502071,2024-06-15,200899,1012,301843,S. Kumar,30719.93,3229.76,Cash,True,False,Referral
502072,2025-04-17,200429,1003,305746,S. Kumar,41405.06,3806.51,Manufacturer Finance,True,False,Website
502073,2024-11-16,205752,1024,302796,N. Lee,18803.68,310.29,Bank Loan,True,True,Website
502074,2024-01-21,203413,1006,305914,C. White,47076.12,3261.15,Manufacturer Finance,False,False,Call Centre
502075,2024-12-23,205075,1045,306677,S. Kumar,63918.96,2347.04,Bank Loan,True,False,Walk-in
502076,2025-09-06,205876,1030,302517,N. Lee,28517.47,224.18,Bank Loan,False,False,Call Centre
502077,2025-04-26,201223,1015,303512,N. Lee,50588.15,3279.82,Manufacturer Finance,False,False,Website
502078,2025-10-26,203560,1041,305972,J. Smith,49971.27,3154.36,Bank Loan,True,False,Website
502079,2025-09-16,203405,1014,306891,A. Brown,43414.2,4625.19,Lease,False,False,Marketplace
502080,2025-01-22,203353,1023,305845,D. Patel,28892.93,2274.59,Cash,False,True,Call Centre
502081,2025-09-19,202690,1029,302007,S. Kumar,55790.79,6522.16,Bank Loan,True,True,Walk-in
502082,2025-05-08,201097,1014,303724,J. Smith,61421.11,4586.73,Manufacturer Finance,True,False,Website
502083,2024-08-24,202073,1036,304973,C. White,36103.56,1078.73,Manufacturer Finance,True,True,Call Centre
502084,2026-02-18,205863,1016,305700,N. Lee,37503.31,3540.01,Lease,True,True,Campaign
502085,2025-07-12,203162,1009,306612,H. Martin,68665.07,858.68,Manufacturer Finance,False,True,Call Centre
502086,2025-07-31,205475,1036,300082,K. Johnson,29673.28,252.98,Bank Loan,False,False,Walk-in
502087,2025-04-22,201789,1010,302697,A. Brown,36718.64,109.59,Bank Loan,False,False,Website
502088,2025-12-18,204695,1037,306202,M. Wilson,26299.45,1489.78,Cash,False,False,Walk-in
502089,2025-03-13,203732,1005,306214,S. Kumar,41674.59,1125.32,Manufacturer Finance,True,True,Walk-in
502090,2024-04-18,202841,1015,303018,N. Lee,36790.51,653.59,Manufacturer Finance,False,False,Website
502091,2024-01-25,200193,1045,302291,K. Johnson,45217.32,2713.27,Bank Loan,True,False,Marketplace
502092,2024-10-22,204546,1038,303326,H. Martin,56229.91,6831.79,Manufacturer Finance,False,False,Walk-in
502093,2025-07-30,201127,1026,306888,M. Wilson,65756.58,980.07,Bank Loan,True,False,Website
502094,2024-07-28,202277,1004,301789,L. Taylor,38030.03,703.86,Manufacturer Finance,True,False,Website
502095,2024-02-23,205013,1003,305868,J. Smith,25846.14,2695.41,Manufacturer Finance,False,True,Website
502096,2024-08-17,202311,1038,305535,C. White,25295.27,523.76,Bank Loan,True,False,Campaign
502097,2025-03-12,200305,1036,304537,H. Martin,33229.01,123.13,Manufacturer Finance,True,False,Walk-in
502098,2025-10-28,206386,1025,306502,N. Lee,55002.92,7152.0,Cash,True,True,Marketplace
502099,2025-12-21,201293,1005,305988,R. Singh,42187.81,5011.36,Bank Loan,False,False,Walk-in
502100,2025-10-08,200071,1040,303392,H. Martin,51810.36,749.09,Bank Loan,True,False,Website
502101,2025-05-14,203621,1025,304149,C. White,39025.17,2160.03,Manufacturer Finance,False,False,Walk-in
502102,2025-03-21,204106,1045,301944,D. Patel,23808.08,334.14,Bank Loan,True,False,Call Centre
502103,2024-09-18,202318,1013,304129,R. Singh,64668.34,361.63,Cash,False,False,Walk-in
502104,2025-04-03,200832,1032,305336,D. Patel,36986.48,104.3,Lease,False,False,Website
502105,2025-12-19,202599,1013,300081,D. Patel,30311.07,2326.37,Lease,True,False,Marketplace
502106,2024-06-28,201457,1012,301534,J. Smith,24931.63,2918.79,Lease,True,False,Call Centre
502107,2025-04-12,203806,1029,304215,R. Singh,27642.42,2830.67,Cash,True,False,Referral
502108,2026-03-05,200239,1031,300030,M. Wilson,48874.57,6603.52,Manufacturer Finance,True,False,Walk-in
502109,2025-05-04,200093,1014,303549,D. Patel,45170.61,597.03,Lease,False,False,Website
502110,2024-06-24,205181,1013,302635,H. Martin,31655.69,1841.52,Bank Loan,True,False,Marketplace
502111,2025-10-01,203081,1044,301210,C. White,37099.75,2798.79,Manufacturer Finance,True,True,Call Centre
502112,2025-05-15,203502,1030,306525,A. Brown,51928.89,2173.74,Manufacturer Finance,False,True,Call Centre
502113,2025-05-09,203079,1025,302512,A. Brown,62980.27,4252.88,Lease,True,False,Referral
502114,2025-05-18,206314,1030,305450,P. Clark,48152.14,5175.86,Cash,True,False,Call Centre
502115,2025-07-28,205430,1038,306061,A. Brown,20362.98,243.42,Cash,False,True,Website
502116,2024-12-09,204507,1005,301929,S. Kumar,41273.15,5135.09,Manufacturer Finance,True,False,Website
502117,2024-06-19,201002,1027,300894,N. Lee,37853.92,640.5,Manufacturer Finance,True,False,Campaign
502118,2026-02-14,206229,1002,303416,N. Lee,48058.91,888.59,Bank Loan,True,True,Call Centre
502119,2025-09-04,204670,1039,305616,H. Martin,42033.38,2304.46,Bank Loan,True,False,Referral
502120,2026-02-06,202154,1010,302058,H. Martin,58883.36,914.88,Bank Loan,True,False,Marketplace
502121,2025-05-30,201533,1025,305927,N. Lee,46998.75,4036.2,Bank Loan,False,False,Campaign
502122,2026-03-03,203743,1011,302491,H. Martin,34261.82,2326.05,Manufacturer Finance,True,False,Website
502123,2025-09-14,200412,1010,306839,N. Lee,36224.38,1162.62,Bank Loan,True,False,Campaign
502124,2026-01-07,206437,1008,302335,K. Johnson,42940.9,2102.41,Lease,True,False,Website
502125,2024-05-01,203120,1032,306077,S. Kumar,18752.45,995.46,Lease,True,False,Website
502126,2024-11-30,203947,1017,302839,M. Wilson,28629.27,2245.11,Bank Loan,False,False,Website
502127,2024-11-06,205841,1045,303897,K. Johnson,40383.8,1337.83,Lease,False,False,Referral
502128,2025-01-19,205921,1045,305603,C. White,26998.25,117.84,Manufacturer Finance,False,True,Walk-in
502129,2025-04-05,204939,1005,300121,N. Lee,57868.62,3271.57,Cash,False,False,Walk-in
502130,2024-06-18,202229,1032,305020,C. White,41970.31,254.05,Manufacturer Finance,False,False,Walk-in
502131,2024-08-15,200634,1014,301516,A. Brown,51574.95,6433.64,Cash,True,False,Website
502132,2025-06-20,200499,1026,303954,H. Martin,46408.23,4825.3,Cash,False,False,Walk-in
502133,2024-07-28,206071,1032,305525,C. White,17006.55,1633.27,Lease,True,True,Campaign
502134,2024-03-20,200721,1015,304658,C. White,26579.26,1925.22,Manufacturer Finance,True,False,Campaign
502135,2024-11-13,203524,1015,300578,P. Clark,50488.48,2155.87,Bank Loan,True,False,Walk-in
502136,2024-10-12,200758,1033,302794,N. Lee,31122.28,1645.57,Manufacturer Finance,False,True,Referral
502137,2026-02-28,204576,1007,304727,D. Patel,31758.04,2091.02,Manufacturer Finance,False,False,Marketplace
502138,2025-06-04,204626,1036,304718,D. Patel,50221.58,2275.97,Cash,False,False,Website
502139,2025-10-23,203480,1042,305300,D. Patel,34725.23,587.85,Manufacturer Finance,True,False,Walk-in
502140,2024-09-19,206368,1013,302350,R. Singh,39916.59,2862.6,Bank Loan,False,False,Call Centre
502141,2024-11-01,202918,1031,300125,S. Kumar,42548.02,5112.64,Cash,False,False,Marketplace
502142,2025-12-03,200597,1003,302188,C. White,33043.68,3474.42,Bank Loan,True,True,Call Centre
502143,2024-12-24,206444,1016,303188,S. Kumar,24307.77,467.69,Bank Loan,True,True,Walk-in
502144,2025-05-03,201069,1043,304690,J. Smith,30530.07,2615.64,Manufacturer Finance,False,True,Walk-in
502145,2025-09-24,201943,1014,302407,P. Clark,48073.06,149.01,Lease,True,False,Call Centre
502146,2025-09-13,201648,1037,303595,D. Patel,37087.39,669.69,Lease,False,False,Walk-in
502147,2024-11-08,202590,1030,301479,L. Taylor,43975.62,2686.57,Bank Loan,False,False,Website
502148,2024-01-19,201701,1015,300965,D. Patel,62268.25,6278.6,Lease,True,True,Walk-in
502149,2024-05-09,205202,1012,306080,D. Patel,36372.34,797.82,Manufacturer Finance,True,True,Referral
502150,2025-01-26,206005,1038,305155,C. White,63835.9,4641.76,Bank Loan,True,False,Walk-in
502151,2025-11-26,200087,1032,302578,D. Patel,43533.74,649.14,Bank Loan,True,False,Website
502152,2024-04-27,202289,1042,302372,J. Smith,17902.8,1309.49,Manufacturer Finance,True,False,Call Centre
502153,2024-08-26,201030,1019,301898,H. Martin,49109.3,3508.19,Cash,True,True,Walk-in
502154,2024-03-24,202583,1008,303990,H. Martin,28487.56,478.62,Bank Loan,True,False,Walk-in
502155,2026-01-16,203197,1019,301603,A. Brown,24869.67,2367.28,Lease,True,False,Walk-in
502156,2024-03-09,202145,1036,300323,J. Smith,58765.69,4106.25,Lease,False,False,Referral
502157,2024-05-22,204007,1025,300960,P. Clark,23937.67,2665.08,Manufacturer Finance,True,True,Website
502158,2026-03-13,201201,1045,301214,J. Smith,30628.15,925.07,Cash,False,False,Walk-in
502159,2025-01-10,202026,1038,301952,A. Brown,29229.84,2745.97,Bank Loan,True,False,Walk-in
502160,2024-09-16,200622,1006,301745,J. Smith,45718.82,1767.18,Bank Loan,True,False,Website
502161,2025-10-18,205902,1046,300672,H. Martin,58234.4,6437.61,Cash,True,False,Referral
502162,2025-04-22,200567,1014,303815,A. Brown,54298.93,932.41,Lease,False,False,Walk-in
502163,2024-11-18,201838,1019,300046,P. Clark,19115.44,1250.1,Lease,False,True,Website
502164,2024-11-08,201335,1017,304637,M. Wilson,37473.87,104.83,Manufacturer Finance,True,False,Referral
502165,2024-03-02,203622,1020,300661,K. Johnson,28822.13,2395.85,Manufacturer Finance,False,False,Campaign
502166,2025-04-11,202100,1028,306292,J. Smith,48803.83,3128.4,Bank Loan,True,True,Walk-in
502167,2024-11-28,203568,1045,306023,S. Kumar,71920.49,1361.91,Lease,False,False,Call Centre
502168,2024-09-29,204387,1027,303682,D. Patel,37271.38,452.19,Lease,False,False,Walk-in
502169,2024-09-25,205437,1036,303808,R. Singh,30848.12,2564.0,Cash,False,False,Marketplace
502170,2024-03-07,201689,1029,300568,R. Singh,45017.26,4005.11,Manufacturer Finance,True,True,Referral
502171,2024-06-20,200746,1034,305249,M. Wilson,27916.13,1964.5,Bank Loan,True,False,Campaign
502172,2025-11-14,200196,1034,306454,H. Martin,58605.38,592.85,Cash,True,False,Walk-in
502173,2026-01-10,205418,1034,304376,J. Smith,62245.05,8060.18,Cash,True,False,Walk-in
502174,2024-12-28,202940,1022,301822,D. Patel,26567.29,2813.53,Manufacturer Finance,True,False,Website
502175,2024-06-19,204261,1037,300755,R. Singh,51998.12,1837.51,Manufacturer Finance,False,True,Marketplace
502176,2026-01-10,200803,1006,305040,C. White,51842.76,2569.06,Bank Loan,False,True,Referral
502177,2024-11-02,203830,1031,306867,M. Wilson,33744.74,50.93,Bank Loan,True,False,Marketplace
502178,2024-06-16,204184,1039,301919,C. White,18498.7,1527.41,Bank Loan,True,False,Walk-in
502179,2025-11-15,206057,1002,304106,M. Wilson,31451.88,3094.19,Bank Loan,True,False,Walk-in
502180,2024-04-05,205010,1023,302551,P. Clark,25710.82,368.83,Bank Loan,True,False,Walk-in
502181,2024-12-14,200645,1013,302691,S. Kumar,53269.38,1691.43,Bank Loan,False,False,Referral
502182,2025-04-18,206494,1021,302950,D. Patel,28869.55,740.87,Bank Loan,True,True,Call Centre
502183,2025-11-19,204857,1042,300772,S. Kumar,40371.73,855.87,Bank Loan,False,True,Website
502184,2025-12-28,202264,1034,304866,K. Johnson,22452.93,1050.94,Bank Loan,False,True,Call Centre
502185,2024-05-21,204982,1022,300234,P. Clark,59938.02,5958.23,Bank Loan,False,False,Referral
502186,2025-10-18,200121,1006,303688,P. Clark,23591.53,2338.04,Lease,True,False,Website
502187,2025-12-09,201778,1043,306932,L. Taylor,24530.22,1919.15,Lease,False,False,Call Centre
502188,2024-08-22,205903,1038,302620,M. Wilson,31947.52,560.67,Bank Loan,True,True,Website
502189,2024-04-01,206065,1002,305634,D. Patel,53005.22,1388.14,Lease,False,False,Walk-in
502190,2026-03-11,202136,1013,303122,M. Wilson,20362.91,619.38,Bank Loan,True,False,Walk-in
502191,2025-09-08,205578,1029,306427,D. Patel,31651.13,1352.25,Lease,False,False,Referral
502192,2024-01-17,203796,1013,303324,J. Smith,40351.26,3386.7,Manufacturer Finance,True,True,Walk-in
502193,2025-04-13,200135,1029,305585,K. Johnson,68044.41,1268.34,Bank Loan,False,True,Walk-in
502194,2024-01-30,204086,1013,306314,H. Martin,51334.74,1129.82,Manufacturer Finance,True,False,Referral
502195,2025-08-26,204435,1028,301440,L. Taylor,34700.37,3673.52,Lease,True,True,Walk-in
502196,2024-07-12,202618,1046,301246,M. Wilson,43095.23,3236.27,Cash,True,False,Referral
502197,2024-02-11,200063,1011,302594,L. Taylor,55416.72,5092.65,Bank Loan,True,True,Call Centre
502198,2025-06-01,204225,1037,301058,C. White,50200.06,6529.3,Manufacturer Finance,True,False,Website
502199,2025-07-05,206380,1021,306862,H. Martin,30380.59,2604.79,Lease,True,False,Referral
502200,2024-01-04,203948,1014,304583,J. Smith,23950.59,1794.61,Bank Loan,True,False,Campaign
502201,2024-06-06,202847,1040,304598,H. Martin,49879.87,4647.52,Manufacturer Finance,True,False,Marketplace
502202,2024-02-12,200680,1003,303477,K. Johnson,16492.18,1730.1,Manufacturer Finance,False,False,Campaign
502203,2024-06-16,203165,1005,306063,A. Brown,54257.63,3997.69,Manufacturer Finance,True,True,Referral
502204,2026-01-06,200742,1043,306582,A. Brown,29339.98,2611.42,Lease,True,True,Call Centre
502205,2025-01-26,201212,1022,304422,H. Martin,24891.23,2517.91,Cash,True,False,Walk-in
502206,2025-01-31,202171,1027,304839,J. Smith,35832.53,4419.42,Lease,True,False,Referral
502207,2026-01-14,203122,1020,300488,K. Johnson,54593.86,5450.38,Lease,True,True,Walk-in
502208,2025-07-22,204419,1026,300594,S. Kumar,31387.02,181.77,Lease,True,True,Call Centre
502209,2025-07-08,200568,1042,303735,H. Martin,38882.09,3257.28,Bank Loan,True,False,Walk-in
502210,2025-08-27,201874,1004,303891,S. Kumar,48300.8,2887.88,Bank Loan,False,True,Walk-in
502211,2026-01-18,205905,1024,302881,C. White,53373.66,5425.38,Cash,False,True,Call Centre
502212,2025-12-15,201718,1038,306681,K. Johnson,54188.74,5089.5,Lease,False,True,Walk-in
502213,2024-01-11,201393,1040,305125,L. Taylor,38248.88,481.49,Manufacturer Finance,False,False,Website
502214,2024-12-01,204867,1036,305820,L. Taylor,47048.02,4125.11,Bank Loan,True,True,Website
502215,2025-04-21,203083,1004,306466,J. Smith,43767.01,4424.6,Lease,True,False,Campaign
502216,2025-11-18,200490,1012,304854,K. Johnson,32530.04,4065.78,Bank Loan,True,False,Campaign
502217,2024-08-01,203936,1031,302226,J. Smith,35349.97,3770.2,Bank Loan,True,False,Call Centre
502218,2025-01-20,200691,1020,302743,M. Wilson,28744.23,854.71,Bank Loan,False,True,Referral
502219,2025-05-08,203838,1024,300210,C. White,25782.76,3056.25,Lease,True,False,Campaign
502220,2025-05-30,200603,1023,301839,A. Brown,48800.96,4131.46,Cash,False,False,Website
502221,2024-11-20,201912,1038,304997,S. Kumar,40458.57,4997.04,Manufacturer Finance,False,False,Campaign
502222,2025-09-09,203618,1020,300992,H. Martin,56335.21,561.41,Bank Loan,False,False,Walk-in
502223,2024-07-24,203019,1037,303711,M. Wilson,43397.84,1046.17,Bank Loan,False,False,Website
502224,2024-07-22,204585,1041,300647,N. Lee,48351.8,3689.76,Cash,True,False,Referral
502225,2025-09-02,201188,1027,301182,A. Brown,60523.25,3896.8,Bank Loan,True,False,Call Centre
502226,2025-05-11,200275,1011,303923,C. White,37799.43,3999.24,Bank Loan,True,True,Walk-in
502227,2024-09-04,206145,1036,302340,M. Wilson,30786.85,3922.47,Bank Loan,False,False,Referral
502228,2026-01-04,201362,1014,305997,D. Patel,43270.41,242.7,Bank Loan,True,False,Campaign
502229,2024-12-22,205472,1010,300125,H. Martin,45342.99,4916.42,Bank Loan,True,False,Call Centre
502230,2025-09-30,201527,1016,302095,P. Clark,27520.84,1923.51,Manufacturer Finance,True,True,Walk-in
502231,2024-07-31,202806,1030,306400,S. Kumar,50005.99,6586.76,Cash,False,False,Walk-in
502232,2025-07-01,203962,1029,300368,S. Kumar,55133.2,198.22,Manufacturer Finance,False,False,Call Centre
502233,2025-08-12,203537,1032,302282,C. White,25165.96,2034.5,Lease,True,False,Call Centre
502234,2024-06-11,206123,1025,300764,S. Kumar,62793.14,7998.53,Lease,False,False,Website
502235,2025-08-30,204246,1046,304763,D. Patel,20140.08,169.98,Lease,True,True,Walk-in
502236,2024-03-08,206110,1010,303818,J. Smith,48652.06,208.46,Lease,True,False,Marketplace
502237,2025-08-21,203536,1040,304135,A. Brown,47879.18,4838.4,Manufacturer Finance,True,False,Website
502238,2024-01-06,200946,1010,306551,R. Singh,59352.83,406.2,Bank Loan,True,False,Website
502239,2025-02-02,205286,1022,303380,A. Brown,28742.83,2932.06,Manufacturer Finance,True,False,Referral
502240,2024-03-02,202938,1005,301823,J. Smith,39319.01,3630.88,Lease,True,False,Walk-in
502241,2025-06-17,202572,1013,305665,C. White,40500.78,1163.26,Cash,False,True,Walk-in
502242,2024-12-12,200069,1029,304065,N. Lee,59896.79,3412.06,Bank Loan,False,False,Campaign
502243,2024-12-03,204746,1043,306442,R. Singh,51494.79,328.84,Cash,False,False,Website
502244,2024-05-28,204601,1043,300805,S. Kumar,32190.65,584.91,Lease,True,False,Website
502245,2025-11-27,201599,1029,305994,D. Patel,48551.29,3631.72,Manufacturer Finance,True,True,Campaign
502246,2025-03-22,202804,1012,302319,A. Brown,60836.93,6589.82,Manufacturer Finance,False,False,Website
502247,2025-10-22,203514,1044,300615,S. Kumar,30532.91,2693.53,Lease,True,False,Walk-in
502248,2025-02-26,204196,1005,301844,D. Patel,59788.83,2334.62,Manufacturer Finance,True,False,Referral
502249,2025-04-09,201504,1025,302157,N. Lee,28493.69,1208.62,Manufacturer Finance,True,True,Call Centre
502250,2024-01-22,204193,1039,303173,H. Martin,34503.45,2003.71,Bank Loan,True,False,Call Centre
502251,2025-04-09,200151,1007,305529,C. White,58745.04,3762.22,Bank Loan,False,True,Walk-in
502252,2025-01-17,202405,1012,300614,A. Brown,36181.65,1219.29,Manufacturer Finance,True,False,Website
502253,2025-06-13,202087,1023,300058,A. Brown,45903.14,3186.46,Lease,False,False,Walk-in
502254,2025-11-21,205915,1035,306219,A. Brown,35887.54,605.33,Bank Loan,True,True,Walk-in
502255,2026-02-17,202577,1044,304322,D. Patel,57404.12,7170.25,Cash,False,False,Campaign
502256,2025-10-05,202541,1038,300719,M. Wilson,19548.75,2412.21,Bank Loan,False,False,Walk-in
502257,2024-11-08,202403,1033,306459,D. Patel,49881.76,4489.59,Manufacturer Finance,False,False,Walk-in
502258,2024-10-12,200860,1040,305073,P. Clark,53735.77,2789.85,Bank Loan,True,False,Campaign
502259,2025-08-02,205590,1044,306372,A. Brown,63408.12,3939.98,Manufacturer Finance,True,False,Campaign
502260,2024-01-21,206114,1015,304629,L. Taylor,43221.72,396.73,Bank Loan,False,True,Campaign
502261,2025-06-20,202707,1040,306338,C. White,45520.29,363.72,Bank Loan,False,False,Website
502262,2024-05-30,200367,1022,304612,J. Smith,52442.29,4065.53,Bank Loan,False,False,Marketplace
502263,2025-09-10,201433,1021,300936,K. Johnson,37128.38,3789.37,Lease,True,False,Call Centre
502264,2025-08-01,204530,1007,300387,S. Kumar,29770.01,375.23,Lease,True,False,Campaign
502265,2025-08-13,201780,1013,306545,C. White,57834.52,7282.17,Bank Loan,False,False,Walk-in
502266,2024-06-15,206174,1038,302093,A. Brown,50327.89,6432.45,Bank Loan,False,False,Walk-in
502267,2024-01-06,204079,1027,302726,L. Taylor,30722.96,75.2,Lease,True,True,Walk-in
502268,2025-08-21,201819,1046,306840,N. Lee,58736.91,4874.14,Cash,False,False,Walk-in
502269,2026-01-28,204658,1032,306689,R. Singh,63741.0,1131.33,Bank Loan,True,True,Website
502270,2025-03-07,200842,1026,300586,K. Johnson,35964.11,4067.23,Manufacturer Finance,True,True,Walk-in
502271,2024-04-12,201190,1022,303612,D. Patel,55949.47,6511.78,Manufacturer Finance,True,False,Marketplace
502272,2025-10-02,200176,1025,304646,N. Lee,31497.29,116.27,Bank Loan,False,False,Marketplace
