VehicleID,VIN,Make,Model,Segment,Year,Trim,Color,FuelType,PurchaseCost,MSRP,Status,DealershipID,DaysOnLot
203184,NBGD492XTC8SWS0YW,Contoso Motors,Terra,Truck,2024,Base,Green,Diesel,36839.93,43412.31,Sold,1040,94
203185,B28ELK3BY58XA9J0Y,Contoso Motors,Ridge,SUV,2026,Base,Red,Petrol,35629.4,43535.41,Sold,1033,60
203186,AUA3GMNFT2WGYJRA6,Northwind,Breeze,Hatch,2024,Premium,Green,Petrol,15176.93,18900.13,In Stock,1016,20
203187,94PZ8T9GTX2B4LH42,Fabrikam Auto,Cargo,Truck,2024,Base,White,Diesel,56185.65,71641.19,Reserved,1046,28
203188,L4URRJN2BGJR72KJT,Contoso Motors,Aster X,SUV,2023,Limited,White,Petrol,40049.19,45929.23,In Transit,1023,48
203189,B4D80BSVHTREBEE96,Contoso Motors,Voltis X,EV,2026,Touring,Silver,Electric,28023.51,35263.89,In Stock,1015,44
203190,7FS72ZV0TZD1RW9EA,Contoso Motors,Voltis X,EV,2026,Sport,Blue,Electric,48133.7,62349.62,Sold,1025,28
203191,WJM3R00JZ5YDMD59V,Fabrikam Auto,Pulse,Sedan,2026,Touring,Green,Petrol,30733.88,34762.1,Reserved,1046,71
203192,CH4CXWG2RD9M9C264,Northwind,Eon,EV,2025,Limited,White,Electric,51440.17,65988.81,In Transit,1022,75
203193,PYREMZ6MJGDZ8F4P8,Fabrikam Auto,Roamer,SUV,2024,Touring,Black,Petrol,44513.36,56960.07,Demo,1005,21
203194,KGC6UZ5W8BSDLR1JT,Contoso Motors,Ridge,SUV,2024,Premium,Grey,Petrol,50543.42,59891.58,Sold,1025,0
203195,1CPUFA8G1N6HAE83W,Fabrikam Auto,Pulse,Sedan,2024,Sport,Green,Petrol,23691.99,28446.99,In Stock,1010,53
203196,J7P82H3TYNDD0URJG,Contoso Motors,Nova,Sedan,2024,Sport,White,Petrol,35343.75,41052.04,In Transit,1028,12
203197,TUENE5DAUP46MPUBG,Fabrikam Auto,Pulse,Sedan,2023,Premium,Green,Petrol,22879.24,27281.42,In Stock,1019,32
203198,4J8GKP9FCFX1RYKLS,Contoso Motors,Aster X,SUV,2025,Base,White,Petrol,41064.55,52227.05,Demo,1032,31
203199,J7C9CWN7356F3FRTF,Fabrikam Auto,Pulse EV,EV,2025,Base,Grey,Electric,49629.93,58562.16,Demo,1041,89
203200,82YHN30GP1W4KEVRS,Fabrikam Auto,Pulse,Sedan,2025,Touring,Green,Petrol,40012.84,47044.64,Demo,1013,15
203201,FKR8VL5J2RJFSPJ7F,Northwind,Summit,SUV,2025,Touring,White,Petrol,43128.73,51335.53,Demo,1019,74
203202,DC9W4KLYVWH4JBAFZ,Northwind,Breeze,Hatch,2026,Touring,Blue,Petrol,23993.3,29140.09,In Stock,1020,0
203203,09SDBR9CVUNVJJXSR,Fabrikam Auto,Atlas,SUV,2026,Premium,Grey,Petrol,45443.66,50994.05,Demo,1037,40
203204,EXVHDS9XBTKD21LGP,Fabrikam Auto,Roamer,SUV,2024,Premium,White,Petrol,47604.85,58487.18,In Stock,1019,71
203205,5U40PBADPH3TTAZJ5,Contoso Motors,Voltis,EV,2024,Base,Black,Electric,56029.11,72298.86,Sold,1015,105
203206,VBENPLMNX99X1S94C,Fabrikam Auto,Roamer,SUV,2023,Sport,Black,Petrol,47081.46,57504.46,Reserved,1014,54
203207,NAWHRDD88A41H8UWE,Fabrikam Auto,Pulse,Sedan,2023,Base,Blue,Petrol,18550.13,23059.27,Demo,1028,4
203208,WW64TE6Y8KYB2J1NU,Fabrikam Auto,Cargo,Truck,2022,Sport,Green,Diesel,56685.99,71840.37,Sold,1026,40
203209,8YN8XHN8WKE4FE6KS,Fabrikam Auto,Atlas,SUV,2026,Sport,White,Petrol,30718.32,38715.63,Reserved,1036,32
203210,LHXB6ZHEYLDY77ULJ,Contoso Motors,Ridge,SUV,2024,Sport,White,Petrol,39771.27,50040.17,In Stock,1030,41
203211,A3T5C310V9E15ED5W,Fabrikam Auto,Pulse,Sedan,2024,Touring,White,Petrol,38377.73,44039.33,Sold,1028,32
203212,WNEZHBXW2XBA3FHRU,Contoso Motors,Ridge,SUV,2026,Premium,Green,Petrol,23454.77,28768.77,In Stock,1005,40
203213,M2WK1E96SHEVFH9JH,Fabrikam Auto,Pulse,Sedan,2023,Premium,Silver,Petrol,37924.94,48050.22,Sold,1001,61
203214,9RX4HUD8G6D6NHE7J,Contoso Motors,Nova,Sedan,2025,Premium,Silver,Petrol,28988.38,34351.2,Demo,1005,15
203215,RMRMD5DXCU63HNFX3,Contoso Motors,Terra,Truck,2025,Limited,Blue,Diesel,40329.36,45602.07,Demo,1010,22
203216,G2L2B11C6R4E7XEB9,Contoso Motors,Voltis X,EV,2026,Base,Black,Electric,31976.49,37923.23,Sold,1010,10
203217,UFER98PN99ZYPASX9,Northwind,Eon,EV,2025,Sport,Green,Electric,49794.52,61891.04,In Transit,1036,27
203218,PHWX5LR8WX2V8CAXU,Northwind,Summit,SUV,2026,Limited,Red,Petrol,21773.92,27276.78,In Stock,1017,52
203219,5L3J7NE0X41GZEZCJ,Fabrikam Auto,Cargo,Truck,2024,Sport,Red,Diesel,42250.79,50021.97,Sold,1005,65
203220,LGFW878CDVN629M9N,Contoso Motors,Aster,Sedan,2024,Touring,Green,Petrol,37888.36,47576.07,Demo,1039,0
203221,L5GPN7SEWBAKAGP14,Fabrikam Auto,Atlas,SUV,2024,Touring,Green,Petrol,26843.69,32350.33,Demo,1045,32
203222,5Y7CZJSD6ANVUYH2X,Fabrikam Auto,Cargo,Truck,2024,Limited,Silver,Diesel,52863.76,59632.4,Reserved,1027,48
203223,5JT4E1EBCYXT14X80,Northwind,Breeze,Hatch,2023,Premium,Green,Petrol,22000.67,27554.17,Sold,1006,82
203224,43DDMD795W3KSA7Y0,Fabrikam Auto,Pulse EV,EV,2023,Base,White,Electric,33966.11,42933.57,Sold,1016,84
203225,Z4R4DBWLGW56XE7N1,Northwind,Eon,EV,2026,Touring,Green,Electric,29016.06,32915.29,Demo,1015,43
203226,C6SZYMSNFHE27NWKL,Contoso Motors,Ridge,SUV,2026,Sport,Blue,Petrol,53742.04,61606.26,In Stock,1042,4
203227,C728915HP3CC0S14N,Fabrikam Auto,Atlas,SUV,2024,Limited,White,Petrol,40913.87,46112.36,Sold,1046,38
203228,SF6LNJHGD4DGTVDEL,Contoso Motors,Aster,Sedan,2025,Touring,White,Petrol,16550.16,20188.78,In Stock,1040,11
203229,E9G9Z559UEK5YHK2E,Fabrikam Auto,Roamer,SUV,2026,Limited,Red,Petrol,53392.06,67271.61,Sold,1017,0
203230,EX8E6M421RA2DYMEJ,Northwind,Summit,SUV,2024,Base,Black,Petrol,34664.57,40877.87,Demo,1035,21
203231,AL9UTVG8A0RPN8A84,Contoso Motors,Voltis,EV,2026,Sport,Black,Electric,31639.12,38326.96,In Transit,1010,75
203232,KVDXR6Y90DK83NYV2,Northwind,Eon,EV,2026,Limited,Blue,Electric,52820.89,68151.75,Sold,1043,60
203233,KRFRW68G8S80P9K0G,Contoso Motors,Nova,Sedan,2025,Touring,Blue,Petrol,40615.75,51586.51,Demo,1014,66
203234,NK3Z9BDTNJ7591UHE,Northwind,Summit,SUV,2025,Premium,Blue,Petrol,36259.57,45577.69,In Stock,1009,32
203235,BK1H5FYX934E3SV63,Contoso Motors,Voltis,EV,2024,Sport,Green,Electric,31322.3,36742.68,Sold,1040,0
203236,1GJG7TVAAD746FTL5,Fabrikam Auto,Pulse,Sedan,2024,Sport,Grey,Petrol,21041.81,26204.59,In Stock,1044,24
203237,A34TVBGWNKURR1J8E,Northwind,Summit,SUV,2026,Premium,Silver,Petrol,36421.75,40851.78,In Stock,1028,45
203238,52PCMEP5JSGBFY2DE,Fabrikam Auto,Cargo,Truck,2026,Base,Grey,Diesel,45200.73,55658.95,In Stock,1040,37
203239,81TBAVM7BYGMSHG5D,Fabrikam Auto,Cargo,Truck,2022,Touring,Blue,Diesel,37690.59,43218.21,In Stock,1027,0
203240,KYG8HBNATPE3XBJHP,Fabrikam Auto,Pulse EV,EV,2025,Premium,Green,Electric,31698.71,38399.96,In Stock,1028,0
203241,C4YRRXJNRBM21WK99,Fabrikam Auto,Cargo,Truck,2024,Base,White,Diesel,40946.55,49807.93,In Stock,1033,76
203242,XYNNB3R06PF8ML66D,Contoso Motors,Voltis,EV,2025,Limited,Grey,Electric,36034.48,41031.68,In Stock,1014,104
203243,8BXXRAPJWC15CPHJ6,Fabrikam Auto,Atlas,SUV,2022,Premium,Grey,Petrol,27851.36,34523.04,Demo,1009,50
203244,GL3UJHF2JJNTPWK73,Northwind,Cruze,Sedan,2026,Sport,Blue,Petrol,22524.09,28670.78,Reserved,1042,65
203245,VL7DPK1XZWVRZXZPZ,Fabrikam Auto,Pulse EV,EV,2025,Limited,Blue,Electric,28271.47,33142.41,In Transit,1018,112
203246,RCBZUFE7W0CS9TX3B,Contoso Motors,Aster X,SUV,2024,Sport,Silver,Petrol,30218.66,34857.83,In Stock,1015,61
203247,4Z1X71P3RYZPAPPER,Contoso Motors,Aster,Sedan,2025,Base,White,Petrol,35511.59,43451.41,In Stock,1035,92
203248,9MENP3E0AND35FFU8,Fabrikam Auto,Pulse EV,EV,2025,Premium,Blue,Electric,49403.91,61125.35,In Stock,1023,12
203249,NTMEPUX6UYJN6Z841,Contoso Motors,Voltis,EV,2025,Touring,Silver,Electric,45499.42,58613.37,Sold,1038,55
203250,EDDEE9X9MT1KWGNX7,Contoso Motors,Luma,Hatch,2025,Touring,Green,Petrol,21916.22,27605.72,In Stock,1034,75
203251,29KJAT0FM6E8YUME7,Northwind,Eon,EV,2025,Sport,Black,Electric,56186.68,72845.26,In Stock,1019,50
203252,LGHC5L3WR14JXXVUT,Northwind,Cruze,Sedan,2026,Base,Black,Petrol,21917.38,27740.07,Demo,1044,22
203253,57AYLHM3J06K4CEW2,Fabrikam Auto,Pulse EV,EV,2023,Base,Green,Electric,39671.82,46841.2,Sold,1004,35
203254,Z7JCRVC8UPKRAAF4D,Contoso Motors,Ridge,SUV,2024,Limited,Blue,Petrol,29947.3,34268.34,Demo,1013,58
203255,P41UEV3BDFTA2UB6H,Contoso Motors,Nova,Sedan,2024,Base,Green,Petrol,24089.13,28863.6,In Stock,1015,31
203256,3SNY0SET4XAP6YYR6,Contoso Motors,Luma,Hatch,2025,Limited,Black,Petrol,23921.55,28594.37,Sold,1007,53
203257,BEZTPS3RHXVL5Z0XR,Northwind,Cruze,Sedan,2023,Premium,Black,Petrol,36382.28,41528.43,In Stock,1020,35
203258,WDK0F5TWVH76ZKE6J,Contoso Motors,Aster X,SUV,2024,Limited,Blue,Petrol,49486.27,58174.85,Demo,1043,65
203259,D42DNBB44F73HV0PM,Contoso Motors,Nova,Sedan,2025,Touring,Grey,Petrol,32556.74,38501.79,Sold,1044,24
203260,M8SVGCHPLS997YY0Y,Contoso Motors,Nova,Sedan,2024,Base,Red,Petrol,24101.34,31166.17,In Stock,1029,18
203261,TMW0PGXHFDMYBW9DX,Fabrikam Auto,Roamer,SUV,2026,Sport,Green,Petrol,30095.27,38139.33,Reserved,1044,72
203262,7RHCA66ASZBWF7JMZ,Contoso Motors,Luma,Hatch,2025,Premium,Red,Petrol,22023.33,28542.69,In Stock,1009,45
203263,XX7HYLLKN7XN460BG,Fabrikam Auto,Pulse EV,EV,2026,Limited,Blue,Electric,49427.2,62655.2,In Stock,1006,54
203264,G2Z4S1BCCU9A1S5UH,Contoso Motors,Nova,Sedan,2024,Sport,Blue,Petrol,32533.22,36897.0,Demo,1034,38
203265,PK4KJ2MNMHCBEPRV0,Contoso Motors,Terra,Truck,2026,Limited,White,Diesel,54479.85,63734.39,Demo,1021,51
203266,L7KWC9MXZM24VKJC7,Contoso Motors,Voltis,EV,2025,Sport,Blue,Electric,32929.86,38548.69,Demo,1046,55
203267,P7U573RFJ4FU403K3,Contoso Motors,Voltis X,EV,2026,Limited,Grey,Electric,47340.92,54058.19,Demo,1029,42
203268,9160E61KXD1LBB4ZV,Contoso Motors,Luma,Hatch,2026,Sport,Black,Petrol,14973.69,17449.87,In Stock,1019,48
203269,EZB5KE44JXDFTEV4D,Fabrikam Auto,Pulse,Sedan,2022,Premium,Grey,Petrol,19183.87,22175.52,In Stock,1019,28
203270,4RZFKC1WX30Y2SE8K,Fabrikam Auto,Cargo,Truck,2025,Touring,Grey,Diesel,48255.83,54101.13,Sold,1004,9
203271,GA6E71TVCWZEWA3PT,Fabrikam Auto,Roamer,SUV,2026,Touring,Red,Petrol,45839.62,52016.08,In Stock,1029,5
203272,FTJNRNZN5SDCHKXLN,Fabrikam Auto,Atlas,SUV,2026,Touring,Silver,Petrol,21750.89,25521.38,Demo,1041,11
203273,37LHG6D17CPG590XB,Fabrikam Auto,Atlas,SUV,2024,Premium,Blue,Petrol,37296.73,45211.41,Demo,1001,23
203274,59N7RKSK2742DSXS2,Fabrikam Auto,Atlas,SUV,2026,Touring,Black,Petrol,52798.76,67588.93,In Stock,1016,31
203275,UJC79TZC1FLAX88R5,Fabrikam Auto,Roamer,SUV,2025,Limited,Black,Petrol,32568.79,40172.78,Sold,1018,34
203276,L34424GFTD41W3V7C,Contoso Motors,Ridge,SUV,2023,Sport,Black,Petrol,44598.66,56940.43,Sold,1033,62
203277,AHPC1WP6WW82WUNPT,Fabrikam Auto,Pulse,Sedan,2026,Base,White,Petrol,31484.27,38751.18,Sold,1011,35
203278,3FYMTBHF9D3RZ7CM2,Fabrikam Auto,Atlas,SUV,2024,Base,Blue,Petrol,42839.2,55097.46,Sold,1012,29
203279,41SDRGJVE4ETPDR4A,Fabrikam Auto,Roamer,SUV,2022,Base,Red,Petrol,36835.36,47231.67,In Stock,1036,85
203280,7YEPEN35SDJZ9TS6Z,Fabrikam Auto,Atlas,SUV,2025,Limited,Silver,Petrol,43569.61,50793.02,In Stock,1023,27
203281,39EMTH9ZCT0WPP4FL,Contoso Motors,Luma,Hatch,2026,Touring,Red,Petrol,14174.11,15908.63,In Stock,1023,34
203282,3CA10UETN7GVVHT0X,Northwind,Breeze,Hatch,2026,Sport,Grey,Petrol,24987.73,28328.04,In Transit,1044,32
203283,139FY2RAJEGYTXJK9,Fabrikam Auto,Pulse EV,EV,2025,Sport,Blue,Electric,43865.9,51394.39,In Stock,1046,35
203284,11E0PJU5LRYN9DCAP,Fabrikam Auto,Roamer,SUV,2026,Base,Grey,Petrol,49139.06,57270.66,Sold,1030,26
203285,0TXMG15AWCJUPC6X5,Northwind,Breeze,Hatch,2024,Sport,Red,Petrol,16213.14,20277.7,Reserved,1037,35
203286,Y4ZEFHLM1XG80AFV6,Contoso Motors,Voltis X,EV,2025,Base,White,Electric,54352.69,69374.49,Sold,1013,53
203287,B6U83W90U4BE1S3BL,Contoso Motors,Luma,Hatch,2024,Premium,Green,Petrol,17953.23,20909.24,Sold,1022,85
203288,ARLNNXZKAU04L59Y9,Northwind,Summit,SUV,2025,Base,Grey,Petrol,37372.45,44146.27,Demo,1042,26
203289,TPLNJ2GL3VL40CKGN,Contoso Motors,Aster,Sedan,2026,Touring,Silver,Petrol,34267.34,43257.9,Sold,1020,32
203290,904BY0FZ96P5XPEHK,Contoso Motors,Voltis X,EV,2024,Base,Red,Electric,33915.16,39844.64,Reserved,1007,45
203291,UY5U1U0N8YVDPF84D,Fabrikam Auto,Pulse,Sedan,2025,Touring,Green,Petrol,24295.06,29480.87,Demo,1006,76
203292,4NSMKC60STZJ73UVY,Fabrikam Auto,Pulse,Sedan,2025,Limited,White,Petrol,28054.11,33147.06,In Stock,1041,41
203293,JUTP0U3H1LSKSW7W0,Contoso Motors,Ridge,SUV,2024,Limited,Black,Petrol,34688.88,40256.44,Sold,1040,22
203294,2WM8HE9D5PZ8BVLP2,Contoso Motors,Aster X,SUV,2024,Sport,Silver,Petrol,23152.88,26365.51,In Stock,1025,33
203295,0TLLCCDECB255M5JE,Northwind,Breeze,Hatch,2025,Limited,Black,Petrol,21541.09,24691.56,In Stock,1011,26
203296,K6LM5UP1TT35AZ7ZF,Contoso Motors,Nova,Sedan,2023,Base,Grey,Petrol,22211.43,28067.95,Sold,1017,51
203297,581841N95T3VDFCJU,Contoso Motors,Aster,Sedan,2024,Premium,Grey,Petrol,18265.22,21181.56,Sold,1021,86
203298,TFLJU180127R475M3,Contoso Motors,Ridge,SUV,2025,Touring,Blue,Petrol,41085.52,51604.19,Demo,1015,28
203299,BPUK5G2EY06CDB48F,Northwind,Eon,EV,2026,Base,Green,Electric,44658.3,53395.78,Sold,1012,44
203300,L21RGD3A2GJXVE39X,Northwind,Cruze,Sedan,2025,Limited,Grey,Petrol,39152.68,45110.8,Demo,1005,0
203301,ZT4L7M2LEZVKP640C,Northwind,Eon,EV,2026,Base,Black,Electric,31658.75,36662.0,Sold,1016,51
203302,TN45YAMWV4WW2CN54,Northwind,Summit,SUV,2023,Premium,Blue,Petrol,36751.9,42357.1,Demo,1011,20
203303,41MDHNJT3HA8KSSY1,Contoso Motors,Terra,Truck,2025,Touring,Green,Diesel,51073.8,62681.07,Sold,1003,44
203304,RA7CT9X8AY6XRFK9M,Fabrikam Auto,Cargo,Truck,2023,Limited,Green,Diesel,27730.35,31995.43,In Stock,1033,25
203305,XBGGKVR6YBY838B6H,Fabrikam Auto,Pulse,Sedan,2024,Premium,Green,Petrol,32304.64,41836.06,In Stock,1016,46
203306,WKXKNRPVMV5ZGPG7Y,Contoso Motors,Ridge,SUV,2025,Premium,Green,Petrol,52712.4,63009.34,In Stock,1012,63
203307,CCNMJDP7R4GH8MC0V,Fabrikam Auto,Pulse EV,EV,2026,Premium,Grey,Electric,55201.62,66653.1,Reserved,1014,8
203308,TN5FEP947JC3EZK2D,Fabrikam Auto,Atlas,SUV,2026,Base,Silver,Petrol,36499.96,46633.44,In Stock,1044,55
203309,MG7H0382DE23WX416,Fabrikam Auto,Roamer,SUV,2025,Base,Silver,Petrol,23423.04,29256.78,In Stock,1039,50
203310,WBGXNDD3XVRU7RLKE,Contoso Motors,Terra,Truck,2025,Base,Red,Diesel,27523.81,30897.55,Sold,1009,83
203311,M2KJ8TXJFNG2CAGF2,Contoso Motors,Aster,Sedan,2023,Touring,Green,Petrol,33604.03,38420.32,In Transit,1038,49
203312,EG7L4BE0DJJFNEECX,Contoso Motors,Aster X,SUV,2025,Premium,Silver,Petrol,48127.03,55013.0,In Transit,1032,48
203313,KZKUF40TGETKGDFVE,Fabrikam Auto,Pulse,Sedan,2025,Touring,Silver,Petrol,18666.16,22640.23,Sold,1026,44
203314,BJAZ211V61URCE8ZU,Northwind,Eon,EV,2026,Touring,Green,Electric,51138.23,58746.95,Reserved,1016,26
203315,K3CLZJC8FF4K8HRKL,Contoso Motors,Voltis,EV,2025,Touring,Green,Electric,56703.06,70057.28,Reserved,1029,28
203316,T6LRKXL0G4GSY2FPR,Northwind,Summit,SUV,2022,Base,White,Petrol,21654.2,27475.36,Sold,1041,35
203317,J2EMKZEBMTMMUMVD6,Fabrikam Auto,Roamer,SUV,2026,Premium,Red,Petrol,27610.69,35138.4,Sold,1005,43
203318,SZJ1W28M023E54HBU,Contoso Motors,Aster,Sedan,2026,Sport,Silver,Petrol,20563.97,25662.34,Sold,1033,35
203319,4CG52D7286PMD3S4D,Northwind,Cruze,Sedan,2026,Sport,Grey,Petrol,16362.19,19483.82,In Stock,1020,21
203320,YWXJ9EL3YD96K55VY,Northwind,Breeze,Hatch,2026,Sport,Green,Petrol,21966.11,26259.0,In Transit,1012,49
203321,MUB2536B7PL8C4X8N,Contoso Motors,Nova,Sedan,2025,Base,Black,Petrol,37408.48,47178.36,In Stock,1030,83
203322,HXGKRMVL7Z66EMUUB,Northwind,Cruze,Sedan,2026,Sport,Green,Petrol,19824.0,23944.34,In Transit,1013,47
203323,SCGYZ56FWNGEWYPR6,Fabrikam Auto,Pulse EV,EV,2024,Sport,Silver,Electric,47413.01,59907.12,Sold,1043,44
203324,BAEB5KS7UFEELLX6T,Fabrikam Auto,Pulse EV,EV,2023,Premium,Green,Electric,32426.21,41111.93,Demo,1003,42
203325,TYSK9HPSZR6Z563R3,Northwind,Summit,SUV,2025,Limited,Blue,Petrol,40019.68,47816.13,In Stock,1001,8
203326,4GRE77WZ14CGMU8GX,Northwind,Eon,EV,2026,Sport,Red,Electric,34507.66,40625.57,In Stock,1013,37
203327,HBFENHLCUST7KVVEU,Northwind,Eon,EV,2025,Base,Red,Electric,50298.4,56917.12,In Stock,1023,72
203328,0U47U0C2FRNKU5SM4,Fabrikam Auto,Roamer,SUV,2025,Limited,Green,Petrol,22228.45,28600.26,Demo,1029,51
203329,0WCG8MEL62GUZSG15,Northwind,Cruze,Sedan,2026,Premium,Green,Petrol,30708.08,37257.67,Sold,1025,35
203330,8S88J6DY5TGPB0XTM,Fabrikam Auto,Pulse,Sedan,2024,Sport,Blue,Petrol,27019.17,31360.4,In Stock,1041,30
203331,HXATXUHEVY7R7A7BW,Fabrikam Auto,Roamer,SUV,2026,Touring,Silver,Petrol,29647.88,37319.6,Sold,1042,26
203332,3UZNXZC9CE2FP92RN,Fabrikam Auto,Roamer,SUV,2025,Base,Red,Petrol,23495.16,26611.82,Sold,1014,32
203333,G9K4C9SZDR5JER5LT,Fabrikam Auto,Cargo,Truck,2026,Touring,Grey,Diesel,43456.81,51593.42,Demo,1046,44
203334,E6C0SKD8D73PEHG4Z,Fabrikam Auto,Cargo,Truck,2026,Limited,Red,Diesel,35776.0,45208.26,In Stock,1017,1
203335,FBHE4LTBYYDXMCBKN,Contoso Motors,Aster X,SUV,2025,Touring,Blue,Petrol,33306.81,41718.19,In Transit,1044,21
203336,AM5Y86Y55GZ4FH08G,Fabrikam Auto,Cargo,Truck,2022,Base,Grey,Diesel,38507.61,45857.2,In Transit,1042,39
203337,1XCY2EX2PE7YT5YEZ,Contoso Motors,Nova,Sedan,2025,Limited,Green,Petrol,29665.18,36582.36,In Stock,1022,56
203338,4Z94B0WZZP6CC650M,Contoso Motors,Ridge,SUV,2022,Sport,Green,Petrol,33707.66,40779.67,Demo,1005,87
203339,AKF4C6VD47WJH7JY2,Fabrikam Auto,Pulse,Sedan,2024,Limited,Green,Petrol,24379.58,31584.37,Demo,1043,70
203340,STDN318SMRRAPCJDH,Northwind,Cruze,Sedan,2023,Base,Grey,Petrol,18308.11,22073.87,Demo,1041,39
203341,EKCAYEJCB98L8GAV1,Northwind,Summit,SUV,2025,Base,Grey,Petrol,52032.52,66316.17,Demo,1041,36
203342,MN9LPJSXHTS343GH1,Fabrikam Auto,Pulse EV,EV,2025,Premium,Silver,Electric,43762.55,55275.6,Demo,1022,28
203343,RAV4GKEZCBG0T5ZDN,Contoso Motors,Ridge,SUV,2026,Touring,Blue,Petrol,34166.2,41967.08,Sold,1003,71
203344,VX55TEADDV8L84D96,Contoso Motors,Voltis X,EV,2024,Sport,Silver,Electric,32344.21,37443.38,In Stock,1016,37
203345,EW0AZB202NJP0STGV,Contoso Motors,Aster X,SUV,2024,Sport,Blue,Petrol,31355.13,35739.04,Demo,1036,60
203346,309ZLHMLAMK6CRLPU,Contoso Motors,Ridge,SUV,2025,Base,Blue,Petrol,53306.12,63447.62,In Stock,1035,36
203347,F02WH38D7WPWG9XNJ,Fabrikam Auto,Roamer,SUV,2026,Premium,White,Petrol,30931.49,37198.0,Demo,1035,37
203348,RAKEA3MC2UBY49HGX,Contoso Motors,Aster,Sedan,2025,Limited,White,Petrol,29184.86,33191.14,In Transit,1045,50
203349,MFV85X70PS4XG1V24,Contoso Motors,Voltis,EV,2025,Touring,Black,Electric,30008.2,36284.54,Demo,1033,114
203350,2N5JS3KCA7ZMRHP81,Contoso Motors,Aster X,SUV,2023,Limited,Green,Petrol,31549.05,36737.52,Sold,1028,60
203351,Z3SDLZKFY8XB80NS5,Contoso Motors,Terra,Truck,2023,Touring,Silver,Diesel,32413.71,38334.06,In Stock,1041,58
203352,60ZPVU2BWKL084FDS,Contoso Motors,Luma,Hatch,2025,Base,Green,Petrol,25003.7,30817.12,In Stock,1029,32
203353,C5V7916NX8D003GNF,Contoso Motors,Terra,Truck,2024,Touring,Grey,Diesel,26384.92,31077.13,In Transit,1023,16
203354,E8K74W2RJACEW6MRM,Contoso Motors,Terra,Truck,2026,Sport,Blue,Diesel,32324.27,41318.93,Demo,1022,27
203355,X87PYEF5A5PLL7BYA,Contoso Motors,Voltis X,EV,2023,Premium,Grey,Electric,43962.67,53888.88,Sold,1014,58
203356,6GS6RAYM0HX3KGKV9,Contoso Motors,Voltis,EV,2025,Sport,Grey,Electric,43835.82,56597.96,Demo,1042,96
203357,WDSBGUC3ER33UW07M,Fabrikam Auto,Pulse EV,EV,2024,Sport,Red,Electric,33155.93,37980.29,In Transit,1013,76
203358,X8TZEVBHT15VU2JX8,Contoso Motors,Voltis,EV,2025,Sport,Silver,Electric,56192.36,64573.58,In Stock,1023,52
203359,3VSE1LVLX8GJKZ81V,Northwind,Breeze,Hatch,2024,Limited,White,Petrol,18758.39,22994.95,In Stock,1032,31
203360,XH8GZTZH1B4VX4WUZ,Fabrikam Auto,Pulse EV,EV,2023,Limited,Grey,Electric,54302.89,65077.58,Demo,1025,75
203361,KUA8MMPKK45SBPNSK,Fabrikam Auto,Cargo,Truck,2026,Limited,Black,Diesel,43187.28,50170.77,Reserved,1027,76
203362,4UX87U9DEKXRHXS2V,Contoso Motors,Nova,Sedan,2025,Base,Silver,Petrol,34613.61,42779.45,Demo,1004,24
203363,722D4GR57WWDTVALW,Contoso Motors,Ridge,SUV,2026,Limited,Black,Petrol,54180.48,66512.38,In Transit,1044,61
203364,ABF198F56NUCVJECH,Fabrikam Auto,Roamer,SUV,2024,Sport,Black,Petrol,34545.41,43253.81,In Stock,1020,65
203365,X7CP56A3C1L9FJ7V1,Fabrikam Auto,Cargo,Truck,2026,Limited,Blue,Diesel,49390.56,59689.2,In Stock,1032,113
203366,30VTYX9M1LNK4V6Y3,Contoso Motors,Voltis,EV,2026,Premium,Grey,Electric,41617.16,47683.35,Demo,1037,55
203367,U2SX64JPCHY48FSKY,Contoso Motors,Ridge,SUV,2026,Base,Grey,Petrol,24411.71,28301.53,Sold,1015,13
203368,HNLVVRVA0GDGEH501,Contoso Motors,Voltis X,EV,2024,Sport,Grey,Electric,42749.01,48820.89,Demo,1021,36
203369,88D9DVG94MDTD2FYL,Contoso Motors,Terra,Truck,2025,Sport,Green,Diesel,39035.3,44239.71,In Transit,1029,12
203370,8UNF1756YXS3D8KBS,Fabrikam Auto,Pulse EV,EV,2024,Premium,Blue,Electric,31218.98,39269.06,Demo,1004,100
203371,VH6FT8CASRMBN4AY5,Fabrikam Auto,Cargo,Truck,2024,Touring,Red,Diesel,41846.93,51817.12,In Stock,1038,70
203372,13YGBEAKEK6AF79TL,Contoso Motors,Aster,Sedan,2026,Touring,Red,Petrol,28883.87,32699.13,Sold,1037,49
203373,SKAXEBAL1V4RE6HNK,Fabrikam Auto,Pulse,Sedan,2025,Sport,Blue,Petrol,28280.7,34582.47,In Stock,1042,30
203374,DED6EVRMUXTY7662E,Fabrikam Auto,Roamer,SUV,2026,Premium,White,Petrol,31646.21,35953.89,In Stock,1032,73
203375,WXJHVUTETARCSMRMH,Contoso Motors,Luma,Hatch,2024,Touring,Red,Petrol,20662.26,24507.21,Sold,1045,83
203376,34TMGR0ZXPAFAV8U7,Fabrikam Auto,Pulse,Sedan,2023,Touring,Grey,Petrol,30092.66,38169.38,In Transit,1002,0
203377,LP8L5KBUT6GTC3GLD,Northwind,Eon,EV,2026,Base,Grey,Electric,47026.78,58742.19,In Transit,1045,11
203378,KE2A0PB2T5LED2H96,Contoso Motors,Aster,Sedan,2024,Limited,Grey,Petrol,25150.8,30384.17,Sold,1029,37
